Fluid_lvl_tank102;Pressure_tank103;Pump_speed;Flowmeter;Tank102_set;Pressure_set;Flow_set;Fluid_lvl_tank101_IO_link;Fluid_lvl_tank102_IO_link;Fluid_lvl_MAX_tank101;Fluid_lvl_MIN_tank101;V101;V102;V103;V104;V106;V107;V108;V109;V112;Cycle_nuber;EStop;Work;State
79.75961;147.68697;88.89001;0.76;0.0;0.0;0.91;105;80;0;0;0;0;0;1;0;0;0;0;0;4;0;1;3
79.75961;147.94203;91.70001;0.85;0.0;0.0;0.91;105;80;0;0;0;0;0;1;0;0;0;0;0;4;0;1;3
79.92789;147.94203;92.88001;0.87;0.0;0.0;0.91;105;80;0;0;0;0;0;1;0;0;0;0;0;4;0;1;3
79.92789;147.43188;93.38001;0.87;0.0;0.0;0.91;105;80;0;0;0;0;0;1;0;0;0;0;0;4;0;1;3
80.26443;147.68697;94.22001;0.88;0.0;0.0;0.91;105;80;0;0;0;0;0;1;0;0;0;0;0;4;0;1;3
80.26443;147.43188;94.710014;0.88;0.0;0.0;0.91;105;80;0;0;0;0;0;1;0;0;0;0;0;4;0;1;3
80.09615;147.68697;95.27001;0.88;0.0;0.0;0.91;105;80;0;0;0;0;0;1;0;0;0;0;0;4;0;1;3
80.26443;147.68697;95.80002;0.89;0.0;0.0;0.91;105;80;0;0;0;0;0;1;0;0;0;0;0;4;0;1;3
80.26443;147.68697;96.06002;0.89;0.0;0.0;0.91;105;80;0;0;0;0;0;1;0;0;0;0;0;4;0;1;3
80.09615;147.68697;96.32002;0.91;0.0;0.0;0.91;105;80;0;0;0;0;0;1;0;0;0;0;0;4;0;1;3
80.09615;147.68697;96.40002;0.9;0.0;0.0;0.91;105;80;0;0;0;0;0;1;0;0;0;0;0;4;0;1;3
80.26443;147.68697;96.53002;0.92;0.0;0.0;0.91;105;80;0;0;0;0;0;1;0;0;0;0;0;4;0;1;3
80.26443;147.68697;96.65002;0.91;0.0;0.0;0.91;105;80;0;0;0;0;0;1;0;0;0;0;0;4;0;1;3
80.26443;147.68697;96.830025;0.91;0.0;0.0;0.91;105;80;0;0;0;0;0;1;0;0;0;0;0;4;0;1;3
80.09615;147.43188;96.84002;0.91;0.0;0.0;0.91;105;80;0;0;0;0;0;1;0;0;0;0;0;4;0;1;3
80.26443;147.68697;96.79002;0.91;0.0;0.0;0.91;105;80;0;0;0;0;0;1;0;0;0;0;0;4;0;1;3
80.26443;147.68697;96.58002;0.92;0.0;0.0;0.91;105;80;0;0;0;0;0;1;0;0;0;0;0;4;0;1;3
80.09615;147.43188;96.53002;0.92;0.0;0.0;0.91;105;80;0;0;0;0;0;1;0;0;0;0;0;4;0;1;3
80.26443;147.68697;96.22002;0.92;0.0;0.0;0.91;105;80;0;0;0;0;0;1;0;0;0;0;0;4;0;1;3
80.26443;147.68697;96.34002;0.91;0.0;0.0;0.91;105;80;0;0;0;0;0;1;0;0;0;0;0;4;0;1;3
80.09615;147.68697;96.34002;0.91;0.0;0.0;0.91;105;80;0;0;0;0;0;1;0;0;0;0;0;4;0;1;3
80.09615;147.94203;96.38002;0.91;0.0;0.0;0.91;105;80;0;0;0;0;0;1;0;0;0;0;0;4;0;1;3
80.26443;147.94203;96.43002;0.91;0.0;0.0;0.91;105;80;0;0;0;0;0;1;0;0;0;0;0;4;0;1;3
80.26443;147.94203;96.41002;0.92;0.0;0.0;0.91;105;80;0;0;0;0;0;1;0;0;0;0;0;4;0;1;3
80.09615;147.68697;96.31002;0.92;0.0;0.0;0.91;105;80;0;0;0;0;0;1;0;0;0;0;0;4;0;1;3
80.26443;147.94203;96.080025;0.91;0.0;0.0;0.91;105;80;0;0;0;0;0;1;0;0;0;0;0;4;0;1;3
80.26443;147.68697;96.04002;0.91;90.0;0.0;0.0;105;80;0;0;1;0;0;1;0;0;0;0;0;4;0;1;3
80.60096;147.68697;100.0;1.16;90.0;0.0;0.0;105;80;0;0;1;0;0;0;0;0;0;0;0;4;0;1;4
81.27404;147.68697;100.0;1.22;90.0;0.0;0.0;105;80;0;0;1;0;0;0;0;0;0;0;0;4;0;1;4
82.45193;147.68697;100.0;1.23;90.0;0.0;0.0;105;80;0;0;1;0;0;0;0;0;0;0;0;4;0;1;4
82.95673;147.94203;100.0;1.22;90.0;0.0;0.0;105;80;0;0;1;0;0;0;0;0;0;0;0;4;0;1;4
83.62981;147.68697;100.0;1.24;90.0;0.0;0.0;105;80;0;0;1;0;0;0;0;0;0;0;0;4;0;1;4
84.30289;147.68697;100.0;1.23;90.0;0.0;0.0;105;80;0;0;1;0;0;0;0;0;0;0;0;4;0;1;4
84.47115;147.68697;100.0;1.23;90.0;0.0;0.0;105;80;0;0;1;0;0;0;0;0;0;0;0;4;0;1;4
85.48077;147.68697;100.0;1.22;90.0;0.0;0.0;105;85;0;0;1;0;0;0;0;0;0;0;0;4;0;1;4
85.98558;147.68697;100.0;1.22;90.0;0.0;0.0;100;85;0;0;1;0;0;0;0;0;0;0;0;4;0;1;4
86.82693;147.43188;100.0;1.23;90.0;0.0;0.0;100;85;0;0;1;0;0;0;0;0;0;0;0;4;0;1;4
87.5;147.68697;100.0;1.23;90.0;0.0;0.0;100;90;0;0;1;0;0;0;0;0;0;0;0;4;0;1;4
88.34135;147.68697;100.0;1.22;90.0;0.0;0.0;100;90;0;0;1;0;0;0;0;0;0;0;0;4;0;1;4
88.84615;147.68697;100.0;1.22;90.0;0.0;0.0;100;90;0;0;1;0;0;0;0;0;0;0;0;4;0;1;4
89.18269;147.68697;100.0;1.22;90.0;0.0;0.0;95;90;0;0;1;0;0;0;0;0;0;0;0;4;0;1;4
89.6875;147.94203;0.0;0.0;90.0;0.0;0.0;95;90;0;0;0;0;0;0;0;0;0;0;0;4;0;1;4
89.6875;147.94203;0.0;0.0;90.0;0.0;0.0;95;90;0;0;0;0;0;0;0;0;0;0;0;4;0;1;4
89.6875;147.68697;0.0;0.0;90.0;0.0;0.0;95;90;0;0;0;0;0;0;0;0;0;0;0;4;0;1;4
89.6875;147.68697;0.0;0.0;90.0;0.0;0.0;95;90;0;0;0;0;0;0;0;0;0;0;0;4;0;1;4
89.85577;147.68697;0.0;0.0;90.0;0.0;0.0;95;90;0;0;0;0;0;0;0;0;0;0;0;4;0;1;4
89.6875;147.94203;0.0;0.0;90.0;0.0;0.0;95;90;0;0;0;0;0;0;0;0;0;0;0;4;0;1;4
89.6875;147.68697;0.0;0.0;90.0;0.0;0.0;95;90;0;0;0;0;0;0;0;0;0;0;0;4;0;1;4
89.85577;147.68697;0.0;0.0;90.0;0.0;0.0;95;90;0;0;0;0;0;0;0;0;0;0;0;4;0;1;4
89.6875;147.68697;0.0;0.0;90.0;0.0;0.0;95;90;0;0;0;0;0;0;0;0;0;0;0;4;0;1;4
89.6875;147.68697;0.0;0.0;90.0;0.0;0.0;95;90;0;0;0;0;0;0;0;0;0;0;0;4;0;1;4
89.85577;147.68697;0.0;0.0;90.0;0.0;0.0;95;90;0;0;0;0;0;0;0;0;0;0;0;4;0;1;4
89.6875;147.68697;0.0;0.0;90.0;0.0;0.0;95;90;0;0;0;0;0;0;0;0;0;0;0;4;0;1;4
89.85577;147.68697;0.0;0.0;90.0;0.0;0.0;95;90;0;0;0;0;0;0;0;0;0;0;0;4;0;1;4
89.85577;147.68697;0.0;0.0;90.0;0.0;0.0;95;90;0;0;0;0;0;0;0;0;0;0;0;4;0;1;4
89.6875;147.43188;0.0;0.0;90.0;0.0;0.0;95;90;0;0;0;0;0;0;0;0;0;0;0;4;0;1;4
89.6875;147.43188;0.0;0.0;90.0;0.0;0.0;95;90;0;0;0;0;0;0;0;0;0;0;0;4;0;1;4
89.6875;147.43188;0.0;0.0;90.0;0.0;0.0;95;90;0;0;0;0;0;0;0;0;0;0;0;4;0;1;4
89.6875;108.66087;0.0;0.0;0.0;0.0;0.0;95;90;0;0;0;0;0;0;0;1;0;0;0;4;0;1;5
89.6875;9.437681;0.0;0.0;0.0;0.0;0.0;95;90;0;0;0;0;0;0;0;1;0;0;0;4;0;1;5
89.6875;7.652174;0.0;0.0;0.0;0.0;0.0;95;90;0;0;0;0;0;0;0;1;0;0;0;4;0;1;5
89.6875;7.397102;0.0;0.0;0.0;0.0;0.0;95;90;0;0;0;0;0;0;0;1;0;0;0;4;0;1;5
89.85577;7.1420293;0.0;0.0;0.0;0.0;0.0;95;90;0;0;0;0;0;0;0;1;0;0;0;4;0;1;5
89.51923;7.1420293;0.0;-0.17;0.0;0.0;0.0;95;90;0;0;1;1;0;0;0;0;0;0;1;4;0;1;6
89.35096;7.1420293;0.0;-0.29;0.0;0.0;0.0;95;90;0;0;1;1;0;0;0;0;0;0;1;4;0;1;6
89.18269;7.1420293;0.0;-0.36;0.0;0.0;0.0;95;90;0;0;1;1;0;0;0;0;0;0;1;4;0;1;6
89.01443;7.397102;0.0;-0.36;0.0;0.0;0.0;95;90;0;0;1;1;0;0;0;0;0;0;1;4;0;1;6
88.67789;7.1420293;0.0;-0.36;0.0;0.0;0.0;95;90;0;0;1;1;0;0;0;0;0;0;1;4;0;1;6
88.34135;7.397102;0.0;-0.37;0.0;0.0;0.0;100;90;0;0;1;1;0;0;0;0;0;0;1;4;0;1;6
88.17308;7.397102;0.0;-0.36;0.0;0.0;0.0;100;90;0;0;1;1;0;0;0;0;0;0;1;4;0;1;6
88.00481;7.397102;0.0;-0.36;0.0;0.0;0.0;100;90;0;0;1;1;0;0;0;0;0;0;1;4;0;1;6
87.66827;7.652174;0.0;-0.36;0.0;0.0;0.0;100;90;0;0;1;1;0;0;0;0;0;0;1;4;0;1;6
87.33173;7.652174;0.0;-0.36;0.0;0.0;0.0;100;90;0;0;1;1;0;0;0;0;0;0;1;4;0;1;6
86.82693;7.397102;0.0;-0.36;0.0;0.0;0.0;100;90;0;0;1;1;0;0;0;0;0;0;1;4;0;1;6
86.65865;7.652174;0.0;-0.35;0.0;0.0;0.0;100;90;0;0;1;1;0;0;0;0;0;0;1;4;0;1;6
86.32211;7.652174;0.0;-0.37;0.0;0.0;0.0;100;90;0;0;1;1;0;0;0;0;0;0;1;4;0;1;6
86.15385;7.652174;0.0;-0.36;0.0;0.0;0.0;100;90;0;0;1;1;0;0;0;0;0;0;1;4;0;1;6
85.98558;7.652174;0.0;-0.36;0.0;0.0;0.0;100;90;0;0;1;1;0;0;0;0;0;0;1;4;0;1;6
85.48077;7.652174;0.0;-0.36;0.0;0.0;0.0;100;90;0;0;1;1;0;0;0;0;0;0;1;4;0;1;6
85.3125;7.652174;0.0;-0.36;0.0;0.0;0.0;100;90;0;0;1;1;0;0;0;0;0;0;1;4;0;1;6
85.14423;7.9072466;0.0;-0.34;0.0;0.0;0.0;100;90;0;0;1;1;0;0;0;0;0;0;1;4;0;1;6
84.63943;7.652174;0.0;-0.35;0.0;0.0;0.0;105;90;0;0;1;1;0;0;0;0;0;0;1;4;0;1;6
84.47115;7.652174;0.0;-0.36;0.0;0.0;0.0;105;90;0;0;1;1;0;0;0;0;0;0;1;4;0;1;6
84.13461;7.652174;0.0;-0.35;0.0;0.0;0.0;105;90;0;0;1;1;0;0;0;0;0;0;1;4;0;1;6
83.96635;7.652174;0.0;-0.36;0.0;0.0;0.0;105;85;0;0;1;1;0;0;0;0;0;0;1;4;0;1;6
83.62981;7.652174;0.0;-0.35;0.0;0.0;0.0;105;85;0;0;1;1;0;0;0;0;0;0;1;4;0;1;6
83.29327;7.652174;0.0;-0.36;0.0;0.0;0.0;105;85;0;0;1;1;0;0;0;0;0;0;1;4;0;1;6
83.125;7.9072466;0.0;-0.36;0.0;0.0;0.0;105;85;0;0;1;1;0;0;0;0;0;0;1;4;0;1;6
83.125;7.9072466;0.0;-0.35;0.0;0.0;0.0;105;85;0;0;1;1;0;0;0;0;0;0;1;4;0;1;6
83.125;7.652174;0.0;-0.36;0.0;0.0;0.0;105;85;0;0;1;1;0;0;0;0;0;0;1;4;0;1;6
83.125;7.397102;0.0;-0.35;0.0;0.0;0.0;105;85;0;0;1;1;0;0;0;0;0;0;1;4;0;1;7
81.94711;197.17102;0.0;0.51;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;4;0;1;7
81.94711;199.21161;80.38947;0.0;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;4;0;1;7
81.94711;201.76233;80.108574;0.0;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;4;0;1;7
81.94711;203.03769;79.951675;0.0;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;4;0;1;7
81.94711;197.17102;79.79049;0.0;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;4;0;1;7
81.94711;196.91595;79.90573;0.0;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;4;0;1;7
81.94711;196.91595;80.15467;0.0;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;4;0;1;7
81.94711;200.99712;79.62567;0.0;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;4;0;1;7
81.94711;199.46667;80.03333;0.0;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;4;0;1;7
81.94711;197.68117;79.8035;0.0;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;4;0;1;7
81.94711;198.19131;79.87127;0.0;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;4;0;1;7
81.94711;196.66087;79.66779;0.0;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;4;0;1;7
81.94711;200.74203;79.79703;0.0;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;4;0;1;7
81.94711;197.17102;79.71976;0.0;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;4;0;1;7
81.94711;200.48697;79.74417;0.0;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;4;0;1;7
81.94711;202.78262;79.51102;0.0;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;4;0;1;7
81.94711;195.89566;79.48978;0.0;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;4;0;1;7
81.94711;197.4261;79.98762;0.0;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;4;0;1;7
81.94711;197.68117;79.79679;0.0;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;4;0;1;7
81.94711;197.68117;79.74266;0.0;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;4;0;1;7
81.94711;201.76233;79.74266;0.0;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;4;0;1;7
81.94711;200.48697;79.9469;0.0;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;4;0;1;7
81.77885;200.48697;80.10946;0.0;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;4;0;1;7
81.94711;197.68117;79.95442;0.0;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;4;0;1;7
81.94711;199.72174;79.683975;0.0;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;4;0;1;7
81.94711;197.93623;79.74125;0.0;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;4;0;1;7
81.94711;201.25218;79.66005;0.0;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;4;0;1;7
82.62019;198.70146;99.96;0.84;100.0;0.0;0.91;105;85;0;0;1;0;0;0;0;0;0;0;0;4;0;1;8
82.95673;198.70146;96.62;1.19;100.0;0.0;0.91;105;85;0;0;1;0;0;0;0;0;0;0;0;4;0;1;8
83.79808;198.70146;90.66;1.17;100.0;0.0;0.91;105;85;0;0;1;0;0;0;0;0;0;0;0;4;0;1;8
83.79808;198.70146;86.340004;1.11;100.0;0.0;0.91;105;85;0;0;1;0;0;0;0;0;0;0;0;4;0;1;8
84.30289;198.44638;82.590004;1.04;100.0;0.0;0.91;105;85;0;0;1;0;0;0;0;0;0;0;0;4;0;1;8
85.3125;198.70146;80.83;0.99;100.0;0.0;0.91;100;85;0;0;1;0;0;0;0;0;0;0;0;4;0;1;8
85.64904;198.70146;79.100006;0.96;100.0;0.0;0.91;100;85;0;0;1;0;0;0;0;0;0;0;0;4;0;1;8
86.32211;198.70146;78.15;0.95;100.0;0.0;0.91;100;85;0;0;1;0;0;0;0;0;0;0;0;4;0;1;8
86.49039;198.44638;77.090004;0.94;100.0;0.0;0.91;100;90;0;0;1;0;0;0;0;0;0;0;0;4;0;1;8
86.99519;176.51015;76.69;0.87;100.0;0.0;0.91;100;90;0;0;1;0;0;0;1;0;1;0;0;4;0;1;8
87.66827;179.31595;76.740005;0.92;100.0;0.0;0.91;100;90;0;0;1;0;0;0;1;0;1;0;0;4;0;1;8
88.34135;174.2145;76.360016;0.93;100.0;0.0;0.91;100;90;0;0;1;0;0;0;1;0;1;0;0;4;0;1;8
88.84615;172.42899;76.18001;0.92;100.0;0.0;0.91;95;90;0;0;1;0;0;0;1;0;1;0;0;4;0;1;8
88.84615;171.15363;75.64001;0.93;100.0;0.0;0.91;95;90;0;0;1;0;0;0;1;0;1;0;0;4;0;1;8
89.51923;169.11305;75.4;0.92;100.0;0.0;0.91;95;90;0;0;1;0;0;0;1;0;1;0;0;4;0;1;8
90.19231;169.11305;75.42001;0.91;100.0;0.0;0.91;95;90;0;0;1;0;0;0;1;0;1;0;0;4;0;1;8
91.20193;168.6029;75.380005;0.91;100.0;0.0;0.91;95;90;0;0;1;0;0;0;1;0;1;0;0;4;0;1;8
91.70673;170.38841;75.50001;0.91;100.0;0.0;0.91;95;90;0;0;1;0;0;0;1;0;1;0;0;4;0;1;8
91.875;169.87827;75.4;0.92;100.0;0.0;0.91;95;90;0;0;1;0;0;0;1;0;1;0;0;4;0;1;8
92.37981;166.8174;75.350006;0.9;100.0;0.0;0.91;95;90;0;0;1;0;0;0;1;0;1;0;0;4;0;1;8
92.88461;168.85797;75.33001;0.92;100.0;0.0;0.91;95;90;0;0;1;0;0;0;1;0;1;0;0;4;0;1;8
93.55769;169.11305;75.16001;0.9;100.0;0.0;0.91;95;90;0;0;1;0;0;0;1;0;1;0;0;4;0;1;8
94.0625;167.83769;75.290016;0.9;100.0;0.0;0.91;95;90;0;0;1;0;0;0;1;0;1;0;0;4;0;1;8
94.90385;168.6029;75.280014;0.91;100.0;0.0;0.91;95;95;0;0;1;0;0;0;1;0;1;0;0;4;0;1;8
94.90385;171.4087;75.280014;0.9;100.0;0.0;0.91;95;95;0;0;1;0;0;0;1;0;1;0;0;4;0;1;8
95.57693;169.36812;75.44002;0.91;100.0;0.0;0.91;95;95;0;0;1;0;0;0;1;0;1;0;0;4;0;1;8
95.91346;170.13335;75.500015;0.9;100.0;0.0;0.91;90;95;0;0;1;0;0;0;1;0;1;0;0;4;0;1;8
97.42789;170.13335;0.0;0.13;0.0;0.0;0.91;90;95;0;0;1;1;0;0;0;1;0;0;1;4;0;1;8
96.75481;9.18261;0.0;-0.28;0.0;0.0;0.0;90;95;0;0;1;1;0;0;0;1;0;0;1;4;0;1;9
96.41827;7.9072466;0.0;-0.37;0.0;0.0;0.0;90;95;0;0;1;1;0;0;0;1;0;0;1;4;0;1;9
96.25;7.397102;0.0;-0.38;0.0;0.0;0.0;90;95;0;0;1;1;0;0;0;1;0;0;1;4;0;1;9
95.74519;7.1420293;0.0;-0.37;0.0;0.0;0.0;90;95;0;0;1;1;0;0;0;1;0;0;1;4;0;1;9
95.40865;7.1420293;0.0;-0.37;0.0;0.0;0.0;90;95;0;0;1;1;0;0;0;1;0;0;1;4;0;1;9
95.40865;7.1420293;0.0;-0.37;0.0;0.0;0.0;90;95;0;0;1;1;0;0;0;1;0;0;1;4;0;1;9
94.90385;7.1420293;0.0;-0.37;0.0;0.0;0.0;90;95;0;0;1;1;0;0;0;1;0;0;1;4;0;1;9
94.90385;7.1420293;0.0;-0.37;0.0;0.0;0.0;90;95;0;0;1;1;0;0;0;1;0;0;1;4;0;1;9
94.39904;7.1420293;0.0;-0.36;0.0;0.0;0.0;90;95;0;0;1;1;0;0;0;1;0;0;1;4;0;1;9
94.23077;7.1420293;0.0;-0.36;0.0;0.0;0.0;90;95;0;0;1;1;0;0;0;1;0;0;1;4;0;1;9
93.55769;7.1420293;0.0;-0.36;0.0;0.0;0.0;90;95;0;0;1;1;0;0;0;1;0;0;1;4;0;1;9
93.72596;7.1420293;0.0;-0.37;0.0;0.0;0.0;90;95;0;0;1;1;0;0;0;1;0;0;1;4;0;1;9
92.88461;7.1420293;0.0;-0.37;0.0;0.0;0.0;95;95;0;0;1;1;0;0;0;1;0;0;1;4;0;1;9
93.05289;7.1420293;0.0;-0.36;0.0;0.0;0.0;95;95;0;0;1;1;0;0;0;1;0;0;1;4;0;1;9
92.54808;6.8869567;0.0;-0.35;0.0;0.0;0.0;95;95;0;0;1;1;0;0;0;1;0;0;1;4;0;1;9
92.21154;6.8869567;0.0;-0.36;0.0;0.0;0.0;95;95;0;0;1;1;0;0;0;1;0;0;1;4;0;1;9
91.875;6.8869567;0.0;-0.37;0.0;0.0;0.0;95;95;0;0;1;1;0;0;0;1;0;0;1;4;0;1;9
91.70673;6.8869567;0.0;-0.37;0.0;0.0;0.0;95;95;0;0;1;1;0;0;0;1;0;0;1;4;0;1;9
91.53846;7.1420293;0.0;-0.37;0.0;0.0;0.0;95;95;0;0;1;1;0;0;0;1;0;0;1;4;0;1;9
91.53846;7.1420293;0.0;-0.36;0.0;0.0;0.0;95;95;0;0;1;1;0;0;0;1;0;0;1;4;0;1;9
90.52885;6.8869567;0.0;-0.36;0.0;0.0;0.0;95;95;0;0;1;1;0;0;0;1;0;0;1;4;0;1;9
90.52885;6.8869567;0.0;-0.37;0.0;0.0;0.0;95;95;0;0;1;1;0;0;0;1;0;0;1;4;0;1;9
90.02404;7.1420293;0.0;-0.36;0.0;0.0;0.0;95;95;0;0;1;1;0;0;0;1;0;0;1;4;0;1;9
90.19231;7.1420293;0.0;-0.36;0.0;0.0;0.0;95;95;0;0;1;1;0;0;0;1;0;0;1;4;0;1;9
89.51923;7.1420293;0.0;-0.36;0.0;0.0;0.0;95;90;0;0;1;1;0;0;0;1;0;0;1;4;0;1;9
89.35096;7.1420293;0.0;-0.37;0.0;0.0;0.0;95;90;0;0;1;1;0;0;0;1;0;0;1;4;0;1;9
89.18269;7.1420293;0.0;-0.37;0.0;0.0;0.0;95;90;0;0;1;1;0;0;0;1;0;0;1;4;0;1;9
88.84615;7.1420293;0.0;-0.36;0.0;0.0;0.0;95;90;0;0;1;1;0;0;0;1;0;0;1;4;0;1;9
88.67789;7.1420293;0.0;-0.36;0.0;0.0;0.0;95;90;0;0;1;1;0;0;0;1;0;0;1;4;0;1;9
88.67789;7.397102;0.0;-0.37;0.0;0.0;0.0;100;90;0;0;1;1;0;0;0;1;0;0;1;4;0;1;9
88.17308;7.397102;0.0;-0.36;0.0;0.0;0.0;100;90;0;0;1;1;0;0;0;1;0;0;1;4;0;1;9
88.17308;7.1420293;0.0;-0.36;0.0;0.0;0.0;100;90;0;0;1;1;0;0;0;1;0;0;1;4;0;1;9
87.5;7.397102;0.0;-0.36;0.0;0.0;0.0;100;90;0;0;1;1;0;0;0;1;0;0;1;4;0;1;9
87.16346;7.1420293;0.0;-0.37;0.0;0.0;0.0;100;90;0;0;1;1;0;0;0;1;0;0;1;4;0;1;9
87.16346;7.1420293;0.0;-0.36;0.0;0.0;0.0;100;90;0;0;1;1;0;0;0;1;0;0;1;4;0;1;9
86.65865;7.397102;0.0;-0.35;0.0;0.0;0.0;100;90;0;0;1;1;0;0;0;1;0;0;1;4;0;1;9
86.32211;7.397102;0.0;-0.36;0.0;0.0;0.0;100;90;0;0;1;1;0;0;0;1;0;0;1;4;0;1;9
86.15385;7.397102;0.0;-0.36;0.0;0.0;0.0;100;90;0;0;1;1;0;0;0;1;0;0;1;4;0;1;9
85.98558;7.1420293;0.0;-0.36;0.0;0.0;0.0;100;90;0;0;1;1;0;0;0;1;0;0;1;4;0;1;9
85.64904;7.1420293;0.0;-0.36;0.0;0.0;0.0;100;90;0;0;1;1;0;0;0;1;0;0;1;4;0;1;9
85.3125;7.1420293;0.0;-0.36;0.0;0.0;0.0;100;90;0;0;1;1;0;0;0;1;0;0;1;4;0;1;9
85.14423;7.1420293;0.0;-0.36;0.0;0.0;0.0;100;90;0;0;1;1;0;0;0;1;0;0;1;4;0;1;9
84.97596;7.1420293;0.0;-0.36;0.0;0.0;0.0;100;90;0;0;1;1;0;0;0;1;0;0;1;4;0;1;9
84.97596;7.1420293;0.0;-0.36;0.0;0.0;0.0;105;90;0;0;1;1;0;0;0;1;0;0;1;4;0;1;9
84.47115;7.1420293;0.0;-0.36;0.0;0.0;0.0;105;90;0;0;1;1;0;0;0;1;0;0;1;4;0;1;9
83.96635;7.397102;0.0;-0.36;0.0;0.0;0.0;105;90;0;0;1;1;0;0;0;1;0;0;1;4;0;1;9
83.79808;7.397102;0.0;-0.36;0.0;0.0;0.0;105;85;0;0;1;1;0;0;0;1;0;0;1;4;0;1;9
83.29327;7.1420293;0.0;-0.36;0.0;0.0;0.0;105;85;0;0;1;1;0;0;0;1;0;0;1;4;0;1;9
83.125;7.1420293;0.0;-0.35;0.0;0.0;0.0;105;85;0;0;1;1;0;0;0;1;0;0;1;4;0;1;9
83.125;7.1420293;0.0;-0.36;0.0;0.0;0.0;105;85;0;0;1;1;0;0;0;1;0;0;1;4;0;1;9
82.62019;7.1420293;0.0;-0.35;0.0;0.0;0.0;105;85;0;0;1;1;0;0;0;1;0;0;1;4;0;1;9
82.62019;7.1420293;0.0;-0.36;0.0;0.0;0.0;105;85;0;0;1;1;0;0;0;1;0;0;1;4;0;1;9
82.62019;7.1420293;0.0;-0.34;0.0;0.0;0.0;105;85;0;0;1;1;0;0;0;1;0;0;1;4;0;1;9
82.11539;7.1420293;0.0;-0.35;0.0;0.0;0.0;105;85;0;0;1;1;0;0;0;1;0;0;1;4;0;1;9
81.44231;7.1420293;0.0;-0.36;0.0;0.0;0.0;105;85;0;0;1;1;0;0;0;1;0;0;1;4;0;1;9
81.27404;7.397102;0.0;-0.36;0.0;0.0;0.0;105;85;0;0;1;1;0;0;0;1;0;0;1;4;0;1;9
81.10577;7.397102;0.0;-0.34;0.0;0.0;0.0;105;85;0;0;1;1;0;0;0;1;0;0;1;4;0;1;9
80.60096;7.1420293;0.0;-0.34;0.0;0.0;0.0;105;85;0;0;1;1;0;0;0;1;0;0;1;4;0;1;9
80.43269;7.397102;0.0;-0.36;0.0;0.0;0.0;105;85;0;0;1;1;0;0;0;1;0;0;1;4;0;1;9
80.09615;7.1420293;0.0;-0.36;0.0;0.0;0.0;105;85;0;0;1;1;0;0;0;1;0;0;1;4;0;1;9
80.09615;147.43188;0.0;0.0;0.0;150.0;0.0;105;80;0;0;0;0;0;0;0;0;1;0;0;1;0;0;2
79.75961;150.49277;70.67503;0.31;0.0;150.0;0.0;105;80;0;0;0;0;1;0;0;0;1;0;0;1;0;1;2
79.75961;150.74783;70.74889;0.0;0.0;150.0;0.0;105;80;0;0;0;0;1;0;0;0;1;0;0;1;0;1;2
79.59135;150.74783;70.525444;0.0;0.0;150.0;0.0;105;80;0;0;0;0;1;0;0;0;1;0;0;1;0;1;2
79.75961;149.21739;70.285675;0.0;0.0;150.0;0.0;105;80;0;0;0;0;1;0;0;0;1;0;0;1;0;1;2
79.75961;148.70726;70.21236;0.0;0.0;150.0;0.0;105;80;0;0;0;0;1;0;0;0;1;0;0;1;0;1;2
